row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,sales
154,CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,58.38
155,CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,105.52
156,CA-2016-124919,2016-05-31,2016-06-02,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,80.88
157,CA-2016-118948,2016-05-28,2016-06-03,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,6.63
158,CA-2015-104269,2015-03-01,2015-03-06,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,457.568
159,CA-2017-114104,2017-11-20,2017-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,14.62
160,CA-2017-114104,2017-11-20,2017-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,944.93
161,CA-2017-162733,2017-05-11,2017-05-12,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,5.98
162,CA-2016-119697,2016-12-28,2016-12-31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,54.384
163,CA-2017-154508,2017-11-16,2017-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,28.4
164,CA-2017-113817,2017-11-07,2017-11-11,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,27.68
165,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,9.936
166,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,8159.952
167,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,275.928
168,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,1740.06
169,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,32.064
170,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,177.98
171,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,143.976
172,CA-2015-118962,2015-08-05,2015-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,20.94
173,CA-2015-118962,2015-08-05,2015-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,110.96
174,CA-2015-118962,2015-08-05,2015-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,340.144
175,US-2015-100853,2015-09-14,2015-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,52.448
176,US-2015-100853,2015-09-14,2015-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,20.16
177,US-2018-152366,2018-04-21,2018-04-25,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,97.264
178,US-2016-101511,2016-11-21,2016-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,396.802
179,US-2016-101511,2016-11-21,2016-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,15.88
180,CA-2016-137225,2016-12-15,2016-12-19,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,3.28
181,CA-2015-166191,2015-12-05,2015-12-09,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,24.816
182,CA-2015-166191,2015-12-05,2015-12-09,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,Central,TEC-AC-10004659,Technology,Accessories,408.744
183,CA-2015-158274,2015-11-19,2015-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,TEC-PH-10003273,Technology,Phones,503.96
184,CA-2015-158274,2015-11-19,2015-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Phones,149.95
185,CA-2015-158274,2015-11-19,2015-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,TEC-AC-10002345,Technology,Accessories,29
186,CA-2017-105018,2017-11-28,2017-12-02,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,7.16
187,CA-2015-123260,2015-08-26,2015-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,176.8
188,CA-2017-157000,2017-07-16,2017-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,37.224
189,CA-2017-157000,2017-07-16,2017-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,20.016
190,CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,FUR-BO-10002613,Furniture,Bookcases,899.136
191,CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,TEC-PH-10001552,Technology,Phones,71.76
192,CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,OFF-PA-10000061,Office Supplies,Paper,51.84
193,CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,FUR-BO-10002545,Furniture,Bookcases,626.352
194,CA-2016-102281,2016-10-12,2016-10-14,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,OFF-AR-10003514,Office Supplies,Art,19.9
195,CA-2016-131457,2016-10-31,2016-11-06,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,West,OFF-EN-10001509,Office Supplies,Envelopes,14.28
196,CA-2015-140004,2015-03-21,2015-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,Art,7.408
197,CA-2015-140004,2015-03-21,2015-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,Art,6.048
198,CA-2018-107720,2018-11-06,2018-11-13,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,46.26
199,US-2018-124303,2018-07-06,2018-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,2.946
200,US-2018-124303,2018-07-06,2018-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002749,Office Supplies,Paper,16.056
201,CA-2018-105074,2018-06-24,2018-06-29,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,21.744
202,CA-2015-133690,2015-08-03,2015-08-05,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,West,FUR-TA-10004289,Furniture,Tables,218.75
203,CA-2015-133690,2015-08-03,2015-08-05,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,West,OFF-AP-10003622,Office Supplies,Appliances,2.6
204,US-2018-116701,2018-12-17,2018-12-21,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,Central,OFF-AP-10003217,Office Supplies,Appliances,66.284
205,CA-2018-126382,2018-06-03,2018-06-07,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,35.168
206,CA-2018-108329,2018-12-09,2018-12-14,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,West,TEC-PH-10001918,Technology,Phones,444.768
207,CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,83.92
208,CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Phones,131.98
209,CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,15.92
210,CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,52.29
211,CA-2018-135860,2018-12-01,2018-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,91.99
212,CA-2016-101007,2016-02-09,2016-02-13,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,Central,TEC-AC-10001266,Technology,Accessories,20.8
213,CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,OFF-LA-10004544,Office Supplies,Labels,23.68
214,CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,FUR-BO-10004695,Furniture,Bookcases,452.45
215,CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,TEC-PH-10002844,Technology,Phones,62.982
216,CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,TEC-MA-10000864,Technology,Machines,1188
217,CA-2016-146262,2016-01-02,2016-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,TEC-AC-10000109,Technology,Accessories,89.584
218,CA-2017-130162,2017-10-28,2017-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,West,OFF-ST-10001328,Office Supplies,Storage,93.06
219,CA-2017-130162,2017-10-28,2017-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,West,TEC-PH-10002563,Technology,Phones,302.376
220,CA-2016-169397,2016-12-24,2016-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,5.584
221,CA-2016-169397,2016-12-24,2016-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,OFF-PA-10004000,Office Supplies,Paper,22.704
222,CA-2016-169397,2016-12-24,2016-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,OFF-BI-10002852,Office Supplies,Binders,19.776
223,CA-2016-169397,2016-12-24,2016-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,FUR-FU-10000087,Furniture,Furnishings,72.704
224,CA-2016-169397,2016-12-24,2016-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,TEC-MA-10001148,Technology,Machines,479.988
225,CA-2016-169397,2016-12-24,2016-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,OFF-AR-10001958,Office Supplies,Art,27.168
226,CA-2016-163055,2016-08-09,2016-08-16,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,OFF-AR-10001026,Office Supplies,Art,2.2
227,CA-2016-163055,2016-08-09,2016-08-16,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,FUR-TA-10003748,Furniture,Tables,622.45
228,CA-2016-163055,2016-08-09,2016-08-16,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,21.98
229,US-2016-145436,2016-02-28,2016-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,FUR-CH-10004860,Furniture,Chairs,161.568
230,US-2016-145436,2016-02-28,2016-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,FUR-CH-10004477,Furniture,Chairs,389.696
231,US-2015-156216,2015-09-13,2015-09-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,South,OFF-BI-10001679,Office Supplies,Binders,18.648
232,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,FUR-TA-10001705,Furniture,Tables,233.86
233,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,FUR-TA-10003473,Furniture,Tables,620.6145
234,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,OFF-BI-10001679,Office Supplies,Binders,5.328
235,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,FUR-FU-10004017,Furniture,Furnishings,258.072
236,US-2018-100930,2018-04-07,2018-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,TEC-AC-10003832,Technology,Accessories,617.976
237,CA-2018-160514,2018-11-12,2018-11-16,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,West,OFF-PA-10002479,Office Supplies,Paper,10.56
238,CA-2017-157749,2017-06-04,2017-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10003349,Office Supplies,Paper,25.92
239,CA-2017-157749,2017-06-04,2017-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000576,Furniture,Furnishings,419.68
240,CA-2017-157749,2017-06-04,2017-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10004351,Furniture,Furnishings,11.688
241,CA-2017-157749,2017-06-04,2017-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10000011,Technology,Phones,31.984
242,CA-2017-157749,2017-06-04,2017-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10002607,Furniture,Tables,177.225
243,CA-2017-157749,2017-06-04,2017-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,4.044
244,CA-2017-157749,2017-06-04,2017-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10004685,Office Supplies,Art,7.408
245,CA-2015-131926,2015-06-01,2015-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,FUR-CH-10004063,Furniture,Chairs,2001.86
246,CA-2015-131926,2015-06-01,2015-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,OFF-ST-10002276,Office Supplies,Storage,166.72
247,CA-2015-131926,2015-06-01,2015-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,OFF-PA-10004082,Office Supplies,Paper,47.88
248,CA-2015-131926,2015-06-01,2015-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,OFF-AP-10002945,Office Supplies,Appliances,1503.25
249,CA-2015-131926,2015-06-01,2015-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,OFF-PA-10000061,Office Supplies,Paper,25.92
250,CA-2017-154739,2017-12-10,2017-12-15,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,321.568
251,CA-2017-145625,2017-09-11,2017-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,West,OFF-PA-10004569,Office Supplies,Paper,7.61
252,CA-2017-145625,2017-09-11,2017-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,West,TEC-AC-10003832,Technology,Accessories,3347.37
253,CA-2017-146941,2017-12-10,2017-12-13,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,OFF-ST-10001228,Office Supplies,Storage,80.58
254,CA-2017-146941,2017-12-10,2017-12-13,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,OFF-EN-10003296,Office Supplies,Envelopes,361.92
255,US-2016-159982,2016-11-28,2016-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,12.132
256,US-2016-159982,2016-11-28,2016-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10004804,Office Supplies,Storage,82.368
257,US-2016-159982,2016-11-28,2016-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10001590,Office Supplies,Storage,53.92
258,US-2016-159982,2016-11-28,2016-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,TEC-PH-10001580,Technology,Phones,647.904
259,CA-2018-163139,2018-12-01,2018-12-03,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,East,TEC-AC-10000290,Technology,Accessories,20.37
260,CA-2018-163139,2018-12-01,2018-12-03,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,East,OFF-ST-10002790,Office Supplies,Storage,221.55
261,CA-2018-163139,2018-12-01,2018-12-03,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,East,OFF-BI-10003460,Office Supplies,Binders,17.52
